Fecha de la agresión,Tipo de agresión,Departamento,Presunto autor,Temas de cubrimiento relacionados,País
6/10/2023,Estigmatización,Risaralda,Funcionario Público,Bandas criminales,Colombia
7/10/2023,Otras,Antioquia,Desconocido,Otros,Colombia
9/10/2023,Amenaza,Nariño,Guerrilla,Conflicto armado,Colombia
10/10/2023,Amenaza,Antioquia,Político,Elecciones,Colombia
10/10/2023,Otras,Cauca,Desconocido,Elecciones,Colombia
10/10/2023,Amenaza,Córdoba,Desconocido,Orden público,Colombia
10/10/2023,Acciones arbitrarias en plataformas digitales,Meta,Particular,Deportes,Colombia
11/10/2023,Acciones arbitrarias en plataformas digitales,Caquetá,Particular,Conflicto armado,Colombia
11/10/2023,Acoso Judicial,Bogotá,Particular,Manifestaciones,Colombia
11/10/2023,Amenaza,Cundinamarca,Desconocido,Conflicto armado,Colombia
13/10/2023,Acoso Judicial,Cauca,Particular,Judicial,Colombia
14/10/2023,Amenaza,Tolima,Desconocido,Judicial,Colombia
15/10/2023,Amenaza,Arauca,Disidencias,Política,Colombia
20/10/2023,Otras,Bogotá,Desconocido,Corrupción,Colombia
20/10/2023,Amenaza,Cundinamarca,Desconocido,Medio ambiente,Colombia
20/10/2023,Amenaza,Córdoba,Desconocido,Bandas criminales,Colombia
23/10/2023,Acoso,Bogotá,Desconocido,Corrupción,Colombia
23/10/2023,Amenaza,Tolima,Desconocido,Orden público,Colombia
24/10/2023,Obstrucción al acceso a la información,Arauca,Funcionario Público,Elecciones,Colombia
25/10/2023,Violación de la reserva de la fuente,Bogotá,Funcionario Público,Violencia sexual,Colombia
25/10/2023,Acoso Judicial,Bogotá,Particular,Violencia sexual,Colombia
25/10/2023,Otras,Putumayo,Funcionario Público,Bandas criminales,Colombia
25/10/2023,Otras,Antioquia,Desconocido,Elecciones,Colombia
26/10/2023,Amenaza,Cauca,Disidencias,Conflicto armado,Colombia
27/10/2023,Obstrucción al trabajo periodístico,Meta,Funcionario Público,Bandas criminales,Colombia
27/10/2023,Exclusión,Casanare,Fuerza Pública,Operativos de fuerza pública,Colombia
27/10/2023,Estigmatización,Sucre,Funcionario Público,Bandas criminales,Colombia
29/10/2023,Obstrucción al trabajo periodístico,Antioquia,Funcionario Público,Elecciones,Colombia
29/10/2023,Obstrucción al trabajo periodístico,La Guajira,Fuerza Pública,Elecciones,Colombia
29/10/2023,Amenaza,Antioquia,Desconocido,Elecciones,Colombia
29/10/2023,Obstrucción al trabajo periodístico,Arauca,Fuerza Pública,Elecciones,Colombia
29/10/2023,Obstrucción al trabajo periodístico,Arauca,Funcionario Público,Elecciones,Colombia
29/10/2023,Acoso,Antioquia,Particular,Elecciones,Colombia
29/10/2023,Obstrucción al trabajo periodístico,Arauca,Funcionario Público,Elecciones,Colombia
29/10/2023,Obstrucción al trabajo periodístico,Chocó,Funcionario Público,Elecciones,Colombia
29/10/2023,Obstrucción al trabajo periodístico,Chocó,Fuerza Pública,Elecciones,Colombia
29/10/2023,Agresión física,Nariño,Fuerza Pública,Elecciones,Colombia
29/10/2023,Obstrucción al trabajo periodístico,Boyacá,Funcionario Público,Elecciones,Colombia
29/10/2023,Amenaza,Cundinamarca,Desconocido,Elecciones,Colombia
29/10/2023,Amenaza,Bogotá,Desconocido,Corrupción,Colombia
30/10/2023,Amenaza,Tolima,Desconocido,Elecciones,Colombia
31/10/2023,Obstrucción al acceso a la información,Nariño,Funcionario Público,Bandas criminales,Colombia
1/11/2023,Obstrucción al acceso a la información,Bogotá,Funcionario Público,Bandas criminales,Colombia
2/11/2023,Obstrucción al trabajo periodístico,Cundinamarca,Funcionario Público,Elecciones,Colombia
6/11/2023,Amenaza,Magdalena,Bandas Criminales,Conflicto armado,Colombia
7/11/2023,Amenaza,Arauca,Desconocido,Elecciones,Colombia
7/11/2023,Estigmatización,San Andrés y Providencia,Funcionario Público,Bandas criminales,Colombia
7/11/2023,Obstrucción al acceso a la información,Bogotá,Funcionario Público,Bandas criminales,Colombia
8/11/2023,Obstrucción al trabajo periodístico,Norte de Santander,Fuerza Pública,Orden público,Colombia
8/11/2023,Obstrucción al acceso a la información,Bogotá,Funcionario Público,Política,Colombia
8/11/2023,Amenaza,Santander,Desconocido,Elecciones,Colombia
9/11/2023,Amenaza,Boyacá,Particular,Medio ambiente,Colombia
11/11/2023,Amenaza,Santander,Desconocido,Corrupción,Colombia
11/11/2023,Acoso Judicial,Risaralda,Funcionario Público,Bandas criminales,Colombia
12/11/2023,Estigmatización,Valle del Cauca,Funcionario Público,Bandas criminales,Colombia
13/11/2023,Estigmatización,Bogotá,Funcionario Público,Política,Colombia
15/11/2023,Otras,Bogotá,Político,Política,Colombia
15/11/2023,Amenaza,Sucre,Particular,Operativos de fuerza pública,Colombia
17/11/2023,Amenaza,Córdoba,Desconocido,Bandas criminales,Colombia
20/11/2023,Amenaza,Tolima,Desconocido,Bandas criminales,Colombia
21/11/2023,Acoso Judicial,Boyacá,Funcionario Público,Elecciones,Colombia
21/11/2023,Estigmatización,Arauca,Funcionario Público,Elecciones,Colombia
22/11/2023,Acoso,Nariño,Desconocido,Corrupción,Colombia
22/11/2023,Amenaza,Cundinamarca,Desconocido,Conflicto armado,Colombia
23/11/2023,Vigilancia,Santander,Desconocido,Cultura,Colombia
26/11/2023,Estigmatización,Antioquia,Funcionario Público,Bandas criminales,Colombia
27/11/2023,Amenaza,Cundinamarca,Particular,Violencia sexual,Colombia
28/11/2023,Amenaza,Caquetá,Bandas Criminales,Política,Colombia
28/11/2023,Amenaza,Valle del Cauca,Particular,Conflicto armado,Colombia
28/11/2023,Amenaza,Bolívar,Bandas Criminales,Bandas criminales,Colombia
29/11/2023,Amenaza,Magdalena,Bandas Criminales,Corrupción,Colombia
30/11/2023,Amenaza,Sucre,Bandas Criminales,Política,Colombia
3/12/2023,Agresión física,Antioquia,Particular,Deportes,Colombia
4/12/2023,Amenaza,Bogotá,Desconocido,Orden público,Colombia
11/12/2023,Violación de la reserva de la fuente,Bogotá,Funcionario Público,Corrupción,Colombia
11/12/2023,Acoso,Boyacá,Funcionario Público,Otros,Colombia
12/12/2023,Acoso,Bogotá,Particular,Bandas criminales,Colombia
12/12/2023,Estigmatización,Magdalena,Funcionario Público,Bandas criminales,Colombia
12/12/2023,Acciones arbitrarias en plataformas digitales,Huila,Particular,Otros,Colombia
12/12/2023,Acoso,Huila,Disidencias,Conflicto armado,Colombia
12/12/2023,Amenaza,Arauca,Particular,Política,Colombia
13/12/2023,Ciberataque,Bogotá,Desconocido,Otros,Colombia
15/12/2023,Amenaza,Santander,Desconocido,Bandas criminales,Colombia
15/12/2023,Acoso Judicial,Bogotá,Particular,Otros,Colombia
17/12/2023,Amenaza,Boyacá,Desconocido,Bandas criminales,Colombia
17/12/2023,Amenaza,Boyacá,Desconocido,Conflicto armado,Colombia
18/12/2023,Amenaza,Tolima,Particular,Orden público,Colombia
18/12/2023,Otras,Arauca,Desconocido,,Colombia
21/12/2023,Amenaza,Valle del Cauca,Desconocido,Corrupción,Colombia
21/12/2023,Amenaza,Magdalena,Bandas Criminales,Bandas criminales,Colombia
25/12/2023,Daño a la infraestructura,Cesar,Desconocido,Bandas criminales,Colombia
26/12/2023,Obstrucción al trabajo periodístico,Norte de Santander,Fuerza Pública,Orden público,Colombia
27/12/2023,Estigmatización,Magdalena,Funcionario Público,Bandas criminales,Colombia
27/12/2023,Obstrucción al trabajo periodístico,Boyacá,Fuerza Pública,Orden público,Colombia
28/12/2023,Acoso,Huila,Desconocido,Orden público,Colombia
29/12/2023,Amenaza,Magdalena,Particular,Orden público,Colombia
29/12/2023,Amenaza,Valle del Cauca,Desconocido,Orden público,Colombia
2/01/2024,Acoso,Huila,Funcionario Público,Bandas criminales,Colombia
3/01/2024,Obstrucción al trabajo periodístico,Norte de Santander,Fuerza Pública,Orden público,Colombia
6/01/2024,Acoso,Arauca,Disidencias,Conflicto armado,Colombia
8/01/2024,Obstrucción al trabajo periodístico,Meta,Particular,Manifestaciones,Colombia
8/01/2024,Acciones arbitrarias en plataformas digitales,Meta,Particular,Conflicto armado,Colombia
10/01/2024,Obstrucción al trabajo periodístico,Norte de Santander,Funcionario Público,Bandas criminales,Colombia
12/01/2024,Obstrucción al acceso a la información,Santander,Funcionario Público,Bandas criminales,Colombia
12/01/2024,Acoso Judicial,Bogotá,Particular,Conflicto armado,Colombia
19/01/2024,Amenaza,Bogotá,Bandas Criminales,Orden público,Colombia
19/01/2024,Obstrucción al trabajo periodístico,Bogotá,Particular,Manifestaciones,Colombia
20/01/2024,Amenaza,Huila,Bandas Criminales,Orden público,Colombia
20/01/2024,Violación de la reserva de la fuente,Huila,Bandas Criminales,Orden público,Colombia
23/01/2024,Violación de la reserva de la fuente,Bogotá,Funcionario Público,Corrupción,Colombia
24/01/2024,Estigmatización,Putumayo,Fuerza Pública,Orden público,Colombia
24/01/2024,Asesinato,Sucre,Particular,Bandas criminales,Colombia
24/01/2024,Otras,Putumayo,Funcionario Público,Orden público,Colombia
25/01/2024,Acciones arbitrarias en plataformas digitales,Norte de Santander,Particular,Conflicto armado,Colombia
26/01/2024,Agresión física,Boyacá,Particular,Orden público,Colombia
26/01/2024,Amenaza,Sucre,Desconocido,Conflicto armado,Colombia
28/01/2024,Amenaza,Norte de Santander,Bandas Criminales,Orden público,Colombia
28/01/2024,Acoso,Huila,Disidencias,Conflicto armado,Colombia
29/01/2024,Amenaza,Bogotá,Desconocido,Corrupción,Colombia
30/01/2024,Amenaza,Arauca,Guerrilla,Bandas criminales,Colombia
31/01/2024,Amenaza,Bogotá,Particular,Política,Colombia
1/02/2024,Amenaza,La Guajira,Desconocido,Salud,Colombia
2/02/2024,Obstrucción al acceso a la información,Bogotá,Funcionario Público,Violencia sexual,Colombia
2/02/2024,Agresión física,Bogotá,Particular,Manifestaciones,Colombia
2/02/2024,Amenaza,Bogotá,Particular,Manifestaciones,Colombia
2/02/2024,Robo o eliminación del material periodístico,Bogotá,Particular,Manifestaciones,Colombia
4/02/2024,Obstrucción al trabajo periodístico,Córdoba,Particular,Bandas criminales,Colombia
6/02/2024,Amenaza,Bolívar,Desconocido,Bandas criminales,Colombia
6/02/2024,Amenaza,Norte de Santander,Bandas Criminales,Orden público,Colombia
6/02/2024,Acoso,Bogotá,Particular,Cultura,Colombia
6/02/2024,Amenaza,Bogotá,Particular,Cultura,Colombia
7/02/2024,Acoso,Norte de Santander,Desconocido,Orden público,Colombia
7/02/2024,Acoso,Valle del Cauca,Disidencias,Conflicto armado,Colombia
8/02/2024,Exclusión,Bogotá,Particular,Manifestaciones,Colombia
8/02/2024,Exclusión,Bogotá,Particular,Manifestaciones,Colombia
8/02/2024,Exclusión,Bogotá,Particular,Manifestaciones,Colombia
8/02/2024,Amenaza,Bogotá,Desconocido,Corrupción,Colombia
8/02/2024,Amenaza,Norte de Santander,Desconocido,Narcotráfico,Colombia
9/02/2024,Amenaza,Bogotá,Particular,Cultura,Colombia
9/02/2024,Acoso,Bogotá,Particular,Cultura,Colombia
9/02/2024,Amenaza,Huila,Disidencias,Orden público,Colombia
10/02/2024,Solicitud remoción bloqueo de contenidos,Norte de Santander,Desconocido,Conflicto armado,Colombia
12/02/2024,Amenaza,Valle del Cauca,Desconocido,Orden público,Colombia
12/02/2024,Acoso,Norte de Santander,Particular,Orden público,Colombia
12/02/2024,Amenaza,Bogotá,Desconocido,Conflicto armado,Colombia
12/02/2024,Amenaza,Bolívar,Bandas Criminales,Medio ambiente,Colombia
13/02/2024,Amenaza,Bogotá,Particular,Política,Colombia
14/02/2024,Exclusión,Tolima,Funcionario Público,Bandas criminales,Colombia
14/02/2024,Acciones arbitrarias en plataformas digitales,Meta,Particular,Conflicto armado,Colombia
15/02/2024,Acoso,Tolima,Particular,Orden público,Colombia
15/02/2024,Amenaza,Cauca,Disidencias,Conflicto armado,Colombia
15/02/2024,Amenaza,Antioquia,Desconocido,Medio ambiente,Colombia
16/02/2024,Amenaza,Valle del Cauca,Disidencias,Conflicto armado,Colombia
20/02/2024,Amenaza,Bogotá,Bandas Criminales,Otros,Colombia
20/02/2024,Amenaza,Bogotá,Desconocido,Corrupción,Colombia
20/02/2024,Amenaza,Norte de Santander,Desconocido,Orden público,Colombia
22/02/2024,Amenaza,Norte de Santander,Desconocido,Narcotráfico,Colombia
23/02/2024,Amenaza,Bogotá,Desconocido,Corrupción,Colombia
25/02/2024,Amenaza,Antioquia,Bandas Criminales,Orden público,Colombia
25/02/2024,Desplazamiento forzado,Antioquia,Bandas Criminales,Conflicto armado,Colombia
26/02/2024,Daño a la infraestructura,Antioquia,Desconocido,Cultura,Colombia
26/02/2024,Estigmatización,Valle del Cauca,Funcionario Público,Bandas criminales,Colombia
26/02/2024,Estigmatización,Antioquia,Funcionario Público,Bandas criminales,Colombia
27/02/2024,Obstrucción al acceso a la información,Bogotá,Funcionario Público,Judicial,Colombia
29/02/2024,Acoso Judicial,Bogotá,Funcionario Público,Conflicto armado,Colombia
1/03/2024,Estigmatización,La Guajira,Funcionario Público,Bandas criminales,Colombia
1/03/2024,Amenaza,Bogotá,Desconocido,Narcotráfico,Colombia
2/03/2024,Acoso,Norte de Santander,Funcionario Público,Bandas criminales,Colombia
2/03/2024,Agresión física,Valle del Cauca,Particular,Otros,Colombia
2/03/2024,Estigmatización,Norte de Santander,Funcionario Público,Bandas criminales,Colombia
2/03/2024,Exclusión,Norte de Santander,Funcionario Público,Bandas criminales,Colombia
4/03/2024,Otras,Cundinamarca,Desconocido,Otros,Colombia
4/03/2024,Acoso,Bogotá,Fuerza Pública,Corrupción,Colombia
5/03/2024,Acoso,Santander,Particular,Conflicto armado,Colombia
5/03/2024,Exilio,Bogotá,Desconocido,Conflicto armado,Colombia
5/03/2024,Violación de la reserva de la fuente,Bogotá,Fuerza Pública,Operativos de fuerza pública,Colombia
6/03/2024,Agresión física,Bogotá,Particular,Manifestaciones,Colombia
6/03/2024,Desplazamiento forzado,Tolima,Disidencias,Orden público,Colombia
6/03/2024,Obstrucción al trabajo periodístico,Antioquia,Particular,Manifestaciones,Colombia
7/03/2024,Violación de la reserva de la fuente,Bogotá,Funcionario Público,Política,Colombia
8/03/2024,Agresión física,Norte de Santander,Particular,Manifestaciones,Colombia
8/03/2024,Violación de la reserva de la fuente,Bogotá,Funcionario Público,Corrupción,Colombia
9/03/2024,Amenaza,Valle del Cauca,Disidencias,Otros,Colombia
11/03/2024,Acoso Judicial,Bogotá,Funcionario Público,Violencia sexual,Colombia
11/03/2024,Acoso Judicial,Valle del Cauca,Funcionario Público,Salud,Colombia
11/03/2024,Acoso,Antioquia,Desconocido,Corrupción,Colombia
11/03/2024,Acciones arbitrarias en plataformas digitales,Bogotá,Particular,Conflicto armado,Colombia
11/03/2024,Amenaza,Arauca,Desconocido,Orden público,Colombia
12/03/2024,Amenaza,Valle del Cauca,Particular,Otros,Colombia
13/03/2024,Amenaza,Bogotá,Particular,Otros,Colombia
13/03/2024,Obstrucción al trabajo periodístico,Norte de Santander,Funcionario Público,Cultura,Colombia
13/03/2024,Amenaza,Arauca,Disidencias,Conflicto armado,Colombia
14/03/2024,Estigmatización,Bogotá,Funcionario Público,Bandas criminales,Colombia
14/03/2024,Exilio,Cesar,Desconocido,Bandas criminales,Colombia
15/03/2024,Obstrucción al acceso a la información,Bogotá,Funcionario Público,Deportes,Colombia
15/03/2024,Solicitud remoción bloqueo de contenidos,Tolima,Particular,Judicial,Colombia
16/03/2024,Amenaza,La Guajira,Particular,Bandas criminales,Colombia
16/03/2024,Obstrucción al trabajo periodístico,Antioquia,Funcionario Público,Medio ambiente,Colombia
18/03/2024,Amenaza,Bolívar,Desconocido,Medio ambiente,Colombia
18/03/2024,Acciones arbitrarias en plataformas digitales,Caquetá,Desconocido,Medio ambiente,Colombia
19/03/2024,Amenaza,Cundinamarca,Desconocido,Bandas criminales,Colombia
22/03/2024,Estigmatización,Atlántico,Funcionario Público,Orden público,Colombia
22/03/2024,Obstrucción al trabajo periodístico,Cesar,Funcionario Público,Bandas criminales,Colombia
26/03/2024,Amenaza,Valle del Cauca,Desconocido,Orden público,Colombia
27/03/2024,Amenaza,Norte de Santander,Desconocido,Bandas criminales,Colombia
27/03/2024,Daño a la infraestructura,Guaviare,Desconocido,Conflicto armado,Colombia
28/03/2024,Vigilancia,Arauca,Desconocido,Bandas criminales,Colombia
28/03/2024,Amenaza,Bogotá,Particular,Política,Colombia
31/03/2024,Amenaza,Arauca,Disidencias,Conflicto armado,Colombia
2/04/2024,Obstrucción al acceso a la información,Bogotá,Desconocido,Narcotráfico,Colombia
2/04/2024,Amenaza,Valle del Cauca,Desconocido,Política,Colombia
4/04/2024,Amenaza,Arauca,Desconocido,Conflicto armado,Colombia
4/04/2024,Amenaza,Bolívar,Bandas Criminales,Medio ambiente,Colombia
5/04/2024,Amenaza,Córdoba,Bandas Criminales,Orden público,Colombia
5/04/2024,Obstrucción al acceso a la información,Magdalena,Funcionario Público,Bandas criminales,Colombia
5/04/2024,Amenaza,Arauca,Guerrilla,Conflicto armado,Colombia
5/04/2024,Amenaza,Norte de Santander,Desconocido,Narcotráfico,Colombia
6/04/2024,Amenaza,Valle del Cauca,Particular,Deportes,Colombia
6/04/2024,Otras,Arauca,Desconocido,Conflicto armado,Colombia
6/04/2024,Otras,Bolívar,Desconocido,Medio ambiente,Colombia
6/04/2024,Amenaza,Bogotá,Desconocido,Corrupción,Colombia
7/04/2024,Estigmatización,Bogotá,Funcionario Público,Corrupción,Colombia
8/04/2024,Amenaza,Santander,Desconocido,Judicial,Colombia
8/04/2024,Estigmatización,Magdalena,Funcionario Público,Corrupción,Colombia
9/04/2024,Amenaza,Arauca,Desconocido,Política,Colombia
10/04/2024,Otras,Bogotá,Fuerza Pública,Corrupción,Colombia
10/04/2024,Acoso,Norte de Santander,Funcionario Público,Bandas criminales,Colombia
10/04/2024,Acoso,Guaviare,Desconocido,Conflicto armado,Colombia
11/04/2024,Amenaza,Cundinamarca,Bandas Criminales,Medio ambiente,Colombia
11/04/2024,Amenaza,Arauca,Guerrilla,Conflicto armado,Colombia
11/04/2024,Estigmatización,Quindío,Funcionario Público,Bandas criminales,Colombia
11/04/2024,Amenaza,Chocó,Bandas Criminales,Otros,Colombia
11/04/2024,Amenaza,Antioquia,Desconocido,Conflicto armado,Colombia
12/04/2024,Agresión física,Risaralda,Particular,Cultura,Colombia
12/04/2024,Ciberataque,Meta,Particular,Bandas criminales,Colombia
12/04/2024,Estigmatización,Boyacá,Funcionario Público,Bandas criminales,Colombia
12/04/2024,Otras,Arauca,Desconocido,Conflicto armado,Colombia
